timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1623905785913,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905785913,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905785915,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905785919,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785919,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905785924,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905785922,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905785922,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,1
1623905785927,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785930,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905785931,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905785933,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785930,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,10,0,1
1623905785937,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,0
1623905785938,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905785938,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,1
1623905785941,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905785940,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905785943,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905785949,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785948,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785949,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785955,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,0
1623905785951,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905785955,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785954,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905785959,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905785959,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905785962,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785961,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905785965,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905785967,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905785969,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785965,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,12,0,0
1623905785972,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785972,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905785977,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785976,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785979,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785978,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905785982,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905785984,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905785986,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785982,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,10,0,1
1623905785988,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905785992,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905785993,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905785992,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905785992,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,1
1623905785999,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,0
1623905785998,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786000,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905786001,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786003,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786005,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786007,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786011,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786010,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786011,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786013,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786020,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,1
1623905786018,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786017,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,1
1623905786021,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786026,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,0
1623905786027,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905786030,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786025,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,11,0,0
1623905786032,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786026,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,13,0,0
1623905786035,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786039,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786036,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,11,0,1
1623905786040,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905786038,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,12,0,0
1623905786047,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905786048,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786045,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,11,0,1
1623905786051,11,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,11,0,0
1623905786056,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786053,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,10,0,0
1623905786056,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,1
1623905786063,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786063,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786065,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786063,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,12,0,1
1623905786071,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786070,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786075,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786076,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905786075,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786078,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905786083,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905786080,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786084,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786084,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786088,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905786088,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786090,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786091,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786096,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786093,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786099,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786102,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,0
1623905786098,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786103,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786106,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786109,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786107,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786112,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786106,12,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,12,0,1
1623905786115,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905786115,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786118,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786118,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786122,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,0
1623905786124,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786125,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786126,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905786129,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786125,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,10,0,0
1623905786135,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786134,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905786133,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786133,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,10,0,0
1623905786140,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786140,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786142,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786145,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786143,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786148,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786149,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786152,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786154,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786152,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786155,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,0
1623905786160,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,0
1623905786159,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786158,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786164,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786165,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786166,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905786164,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786169,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786172,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905786170,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786172,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,0
1623905786178,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786177,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905786177,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786179,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,0
1623905786185,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786183,10,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,10,0,0
1623905786185,8,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,8,0,1
1623905786187,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,0
1623905786190,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,1
1623905786193,4,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,4,0,1
1623905786195,5,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,5,0,0
1623905786193,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905786193,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,1
1623905786200,7,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,7,0,1
1623905786202,6,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,6,0,1
1623905786200,9,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,9,0,1
1623905786197,13,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,13,0,1
1623905786207,36,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,36,0,0
1623905786208,35,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,35,0,1
1623905786209,35,Petición HTTP,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,13700,181,4,4,http://localhost:35000/album/index.html,35,0,0
